trip_id;trip_line;origin;origin_id;time_departure;arrival;arrival_id;time_arrival;time_travelled;DataFrame Column
IDFM:TN:SNCF:670479d7-a2e6-42bf-a241-d093f8c60b8c;IDFM:C01743;Parc des Expositions;IDFM:73568;0 days 23:59:00;Villepinte;IDFM:73547;1 days 00:00:30;0 days 00:01:30;0 days 00:01:30
IDFM:TN:SNCF:670479d7-a2e6-42bf-a241-d093f8c60b8c;IDFM:C01743;Villepinte;IDFM:73547;1 days 00:01:00;Sevran Beaudottes;IDFM:73491;1 days 00:02:50;0 days 00:01:50;0 days 00:01:50
IDFM:TN:SNCF:670479d7-a2e6-42bf-a241-d093f8c60b8c;IDFM:C01743;Sevran Beaudottes;IDFM:73491;1 days 00:03:40;Aulnay-sous-Bois;IDFM:72646;1 days 00:06:30;0 days 00:02:50;0 days 00:02:50
IDFM:TN:SNCF:670479d7-a2e6-42bf-a241-d093f8c60b8c;IDFM:C01743;Aulnay-sous-Bois;IDFM:72646;1 days 00:07:20;Le Blanc-Mesnil;IDFM:72648;1 days 00:09:00;0 days 00:01:40;0 days 00:01:40
IDFM:TN:SNCF:670479d7-a2e6-42bf-a241-d093f8c60b8c;IDFM:C01743;Le Blanc-Mesnil;IDFM:72648;1 days 00:09:30;Drancy;IDFM:72652;1 days 00:11:00;0 days 00:01:30;0 days 00:01:30
IDFM:TN:SNCF:670479d7-a2e6-42bf-a241-d093f8c60b8c;IDFM:C01743;Drancy;IDFM:72652;1 days 00:11:30;Le Bourget;IDFM:72641;1 days 00:13:50;0 days 00:02:20;0 days 00:02:20
IDFM:TN:SNCF:670479d7-a2e6-42bf-a241-d093f8c60b8c;IDFM:C01743;Le Bourget;IDFM:72641;1 days 00:14:20;La Courneuve - Aubervilliers;IDFM:72598;1 days 00:17:10;0 days 00:02:50;0 days 00:02:50
IDFM:TN:SNCF:670479d7-a2e6-42bf-a241-d093f8c60b8c;IDFM:C01743;La Courneuve - Aubervilliers;IDFM:72598;1 days 00:17:40;La Plaine Stade de France;IDFM:72211;1 days 00:19:40;0 days 00:02:00;0 days 00:02:00
IDFM:TN:SNCF:670479d7-a2e6-42bf-a241-d093f8c60b8c;IDFM:C01743;La Plaine Stade de France;IDFM:72211;1 days 00:20:30;Gare du Nord;IDFM:71410;1 days 00:25:00;0 days 00:04:30;0 days 00:04:30
IDFM:TN:SNCF:670479d7-a2e6-42bf-a241-d093f8c60b8c;IDFM:C01743;Gare du Nord;IDFM:71410;1 days 00:26:00;Châtelet les Halles;IDFM:474151;1 days 00:29:00;0 days 00:03:00;0 days 00:03:00
IDFM:TN:SNCF:670479d7-a2e6-42bf-a241-d093f8c60b8c;IDFM:C01743;Châtelet les Halles;IDFM:474151;1 days 00:29:47;Saint-Michel Notre-Dame;IDFM:73620;1 days 00:31:09;0 days 00:01:22;0 days 00:01:22
IDFM:TN:SNCF:670479d7-a2e6-42bf-a241-d093f8c60b8c;IDFM:C01743;Saint-Michel Notre-Dame;IDFM:73620;1 days 00:31:59;Luxembourg;IDFM:71161;1 days 00:33:21;0 days 00:01:22;0 days 00:01:22
IDFM:TN:SNCF:670479d7-a2e6-42bf-a241-d093f8c60b8c;IDFM:C01743;Luxembourg;IDFM:71161;1 days 00:33:51;Denfert-Rochereau;IDFM:71056;1 days 00:35:49;0 days 00:01:58;0 days 00:01:58
IDFM:TN:SNCF:670479d7-a2e6-42bf-a241-d093f8c60b8c;IDFM:C01743;Denfert-Rochereau;IDFM:71056;1 days 00:36:39;Cité Universitaire;IDFM:70623;1 days 00:38:27;0 days 00:01:48;0 days 00:01:48
IDFM:TN:SNCF:670479d7-a2e6-42bf-a241-d093f8c60b8c;IDFM:C01743;Cité Universitaire;IDFM:70623;1 days 00:38:57;Bourg-la-Reine;IDFM:70033;1 days 00:43:37;0 days 00:04:40;0 days 00:04:40
IDFM:TN:SNCF:670479d7-a2e6-42bf-a241-d093f8c60b8c;IDFM:C01743;Bourg-la-Reine;IDFM:70033;1 days 00:44:17;La Croix de Berny;IDFM:69813;1 days 00:46:27;0 days 00:02:10;0 days 00:02:10
IDFM:TN:SNCF:670479d7-a2e6-42bf-a241-d093f8c60b8c;IDFM:C01743;La Croix de Berny;IDFM:69813;1 days 00:46:57;Antony;IDFM:69759;1 days 00:48:07;0 days 00:01:10;0 days 00:01:10
IDFM:TN:SNCF:670479d7-a2e6-42bf-a241-d093f8c60b8c;IDFM:C01743;Antony;IDFM:69759;1 days 00:48:37;Massy - Palaiseau;IDFM:63244;1 days 00:52:52;0 days 00:04:15;0 days 00:04:15
IDFM:TN:SNCF:670479d7-a2e6-42bf-a241-d093f8c60b8c;IDFM:C01743;Massy - Palaiseau;IDFM:63244;1 days 00:53:42;Palaiseau;IDFM:63175;1 days 00:55:24;0 days 00:01:42;0 days 00:01:42
IDFM:TN:SNCF:670479d7-a2e6-42bf-a241-d093f8c60b8c;IDFM:C01743;Palaiseau;IDFM:63175;1 days 00:55:49;Palaiseau - Villebon;IDFM:63067;1 days 00:57:09;0 days 00:01:20;0 days 00:01:20
IDFM:TN:SNCF:670479d7-a2e6-42bf-a241-d093f8c60b8c;IDFM:C01743;Palaiseau - Villebon;IDFM:63067;1 days 00:57:34;Lozère;IDFM:63029;1 days 00:59:42;0 days 00:02:08;0 days 00:02:08
IDFM:TN:SNCF:670479d7-a2e6-42bf-a241-d093f8c60b8c;IDFM:C01743;Lozère;IDFM:63029;1 days 01:00:07;Le Guichet;IDFM:63025;1 days 01:01:43;0 days 00:01:36;0 days 00:01:36
IDFM:TN:SNCF:670479d7-a2e6-42bf-a241-d093f8c60b8c;IDFM:C01743;Le Guichet;IDFM:63025;1 days 01:02:08;Orsay Ville;IDFM:62892;1 days 01:03:41;0 days 00:01:33;0 days 00:01:33
IDFM:TN:SNCF:670479d7-a2e6-42bf-a241-d093f8c60b8c;IDFM:C01743;Orsay Ville;IDFM:62892;1 days 01:04:11;Bures-sur-Yvette;IDFM:62851;1 days 01:05:38;0 days 00:01:27;0 days 00:01:27
IDFM:TN:SNCF:670479d7-a2e6-42bf-a241-d093f8c60b8c;IDFM:C01743;Bures-sur-Yvette;IDFM:62851;1 days 01:06:03;La Hacquinière;IDFM:62825;1 days 01:07:25;0 days 00:01:22;0 days 00:01:22
IDFM:TN:SNCF:670479d7-a2e6-42bf-a241-d093f8c60b8c;IDFM:C01743;La Hacquinière;IDFM:62825;1 days 01:07:50;Gif-sur-Yvette;IDFM:62890;1 days 01:09:13;0 days 00:01:23;0 days 00:01:23
IDFM:TN:SNCF:670479d7-a2e6-42bf-a241-d093f8c60b8c;IDFM:C01743;Gif-sur-Yvette;IDFM:62890;1 days 01:09:38;Courcelle-sur-Yvette;IDFM:62951;1 days 01:12:16;0 days 00:02:38;0 days 00:02:38
IDFM:TN:SNCF:670479d7-a2e6-42bf-a241-d093f8c60b8c;IDFM:C01743;Courcelle-sur-Yvette;IDFM:62951;1 days 01:12:41;Saint-Rémy-lès-Chevreuse;IDFM:62978;1 days 01:15:03;0 days 00:02:22;0 days 00:02:22
IDFM:TN:SNCF:b6826b2c-e37e-4f5c-9e82-9bc60bb50d4e;IDFM:C01743;Aulnay-sous-Bois;IDFM:72646;0 days 00:15:30;Sevran - Livry;IDFM:73439;0 days 00:18:40;0 days 00:03:10;0 days 00:03:10
IDFM:TN:SNCF:b6826b2c-e37e-4f5c-9e82-9bc60bb50d4e;IDFM:C01743;Sevran - Livry;IDFM:73439;0 days 00:19:10;Vert Galant;IDFM:73482;0 days 00:21:40;0 days 00:02:30;0 days 00:02:30
IDFM:TN:SNCF:b6826b2c-e37e-4f5c-9e82-9bc60bb50d4e;IDFM:C01743;Vert Galant;IDFM:73482;0 days 00:22:10;Villeparisis - Mitry-le-Neuf;IDFM:68916;0 days 00:24:30;0 days 00:02:20;0 days 00:02:20
IDFM:TN:SNCF:b6826b2c-e37e-4f5c-9e82-9bc60bb50d4e;IDFM:C01743;Villeparisis - Mitry-le-Neuf;IDFM:68916;0 days 00:25:00;Mitry - Claye;IDFM:69065;0 days 00:29:40;0 days 00:04:40;0 days 00:04:40
IDFM:TN:SNCF:5b4f25d9-2fdd-44ad-8138-5e2c05ae49a6;IDFM:C01743;Mitry - Claye;IDFM:69065;0 days 22:41:00;Villeparisis - Mitry-le-Neuf;IDFM:68916;0 days 22:44:30;0 days 00:03:30;0 days 00:03:30
IDFM:TN:SNCF:5b4f25d9-2fdd-44ad-8138-5e2c05ae49a6;IDFM:C01743;Villeparisis - Mitry-le-Neuf;IDFM:68916;0 days 22:45:00;Vert Galant;IDFM:73482;0 days 22:47:30;0 days 00:02:30;0 days 00:02:30
IDFM:TN:SNCF:5b4f25d9-2fdd-44ad-8138-5e2c05ae49a6;IDFM:C01743;Vert Galant;IDFM:73482;0 days 22:48:00;Sevran - Livry;IDFM:73439;0 days 22:50:30;0 days 00:02:30;0 days 00:02:30
IDFM:TN:SNCF:5b4f25d9-2fdd-44ad-8138-5e2c05ae49a6;IDFM:C01743;Sevran - Livry;IDFM:73439;0 days 22:51:20;Aulnay-sous-Bois;IDFM:72646;0 days 22:55:00;0 days 00:03:40;0 days 00:03:40
IDFM:TN:SNCF:5b4f25d9-2fdd-44ad-8138-5e2c05ae49a6;IDFM:C01743;Aulnay-sous-Bois;IDFM:72646;0 days 22:55:50;Le Blanc-Mesnil;IDFM:72648;0 days 22:57:30;0 days 00:01:40;0 days 00:01:40
IDFM:TN:SNCF:5b4f25d9-2fdd-44ad-8138-5e2c05ae49a6;IDFM:C01743;Le Blanc-Mesnil;IDFM:72648;0 days 22:58:00;Drancy;IDFM:72652;0 days 22:59:40;0 days 00:01:40;0 days 00:01:40
IDFM:TN:SNCF:5b4f25d9-2fdd-44ad-8138-5e2c05ae49a6;IDFM:C01743;Drancy;IDFM:72652;0 days 23:00:10;Le Bourget;IDFM:72641;0 days 23:02:20;0 days 00:02:10;0 days 00:02:10
IDFM:TN:SNCF:5b4f25d9-2fdd-44ad-8138-5e2c05ae49a6;IDFM:C01743;Le Bourget;IDFM:72641;0 days 23:02:50;La Courneuve - Aubervilliers;IDFM:72598;0 days 23:05:30;0 days 00:02:40;0 days 00:02:40
IDFM:TN:SNCF:5b4f25d9-2fdd-44ad-8138-5e2c05ae49a6;IDFM:C01743;La Courneuve - Aubervilliers;IDFM:72598;0 days 23:06:00;La Plaine Stade de France;IDFM:72211;0 days 23:07:50;0 days 00:01:50;0 days 00:01:50
IDFM:TN:SNCF:5b4f25d9-2fdd-44ad-8138-5e2c05ae49a6;IDFM:C01743;La Plaine Stade de France;IDFM:72211;0 days 23:08:40;Gare du Nord;IDFM:71410;0 days 23:13:00;0 days 00:04:20;0 days 00:04:20
IDFM:TN:SNCF:5b4f25d9-2fdd-44ad-8138-5e2c05ae49a6;IDFM:C01743;Gare du Nord;IDFM:71410;0 days 23:14:00;Châtelet les Halles;IDFM:474151;0 days 23:17:00;0 days 00:03:00;0 days 00:03:00
IDFM:TN:SNCF:5b4f25d9-2fdd-44ad-8138-5e2c05ae49a6;IDFM:C01743;Châtelet les Halles;IDFM:474151;0 days 23:17:47;Saint-Michel Notre-Dame;IDFM:73620;0 days 23:19:09;0 days 00:01:22;0 days 00:01:22
IDFM:TN:SNCF:5b4f25d9-2fdd-44ad-8138-5e2c05ae49a6;IDFM:C01743;Saint-Michel Notre-Dame;IDFM:73620;0 days 23:19:59;Luxembourg;IDFM:71161;0 days 23:21:21;0 days 00:01:22;0 days 00:01:22
IDFM:TN:SNCF:5b4f25d9-2fdd-44ad-8138-5e2c05ae49a6;IDFM:C01743;Luxembourg;IDFM:71161;0 days 23:21:51;Denfert-Rochereau;IDFM:71056;0 days 23:23:49;0 days 00:01:58;0 days 00:01:58
IDFM:TN:SNCF:5b4f25d9-2fdd-44ad-8138-5e2c05ae49a6;IDFM:C01743;Denfert-Rochereau;IDFM:71056;0 days 23:24:39;Cité Universitaire;IDFM:70623;0 days 23:26:27;0 days 00:01:48;0 days 00:01:48
IDFM:TN:SNCF:5b4f25d9-2fdd-44ad-8138-5e2c05ae49a6;IDFM:C01743;Cité Universitaire;IDFM:70623;0 days 23:26:57;Gentilly;IDFM:70543;0 days 23:28:04;0 days 00:01:07;0 days 00:01:07
IDFM:TN:SNCF:5b4f25d9-2fdd-44ad-8138-5e2c05ae49a6;IDFM:C01743;Gentilly;IDFM:70543;0 days 23:28:34;Laplace;IDFM:70427;0 days 23:29:50;0 days 00:01:16;0 days 00:01:16
IDFM:TN:SNCF:5b4f25d9-2fdd-44ad-8138-5e2c05ae49a6;IDFM:C01743;Laplace;IDFM:70427;0 days 23:30:20;Arcueil - Cachan;IDFM:70263;0 days 23:31:48;0 days 00:01:28;0 days 00:01:28
IDFM:TN:SNCF:5b4f25d9-2fdd-44ad-8138-5e2c05ae49a6;IDFM:C01743;Arcueil - Cachan;IDFM:70263;0 days 23:32:18;Bagneux;IDFM:70210;0 days 23:33:26;0 days 00:01:08;0 days 00:01:08
IDFM:TN:SNCF:5b4f25d9-2fdd-44ad-8138-5e2c05ae49a6;IDFM:C01743;Bagneux;IDFM:70210;0 days 23:33:56;Bourg-la-Reine;IDFM:70033;0 days 23:35:59;0 days 00:02:03;0 days 00:02:03
IDFM:TN:SNCF:5b4f25d9-2fdd-44ad-8138-5e2c05ae49a6;IDFM:C01743;Bourg-la-Reine;IDFM:70033;0 days 23:36:34;Sceaux;IDFM:74265;0 days 23:38:01;0 days 00:01:27;0 days 00:01:27
IDFM:TN:SNCF:5b4f25d9-2fdd-44ad-8138-5e2c05ae49a6;IDFM:C01743;Sceaux;IDFM:74265;0 days 23:38:26;Fontenay-aux-Roses;IDFM:70133;0 days 23:39:41;0 days 00:01:15;0 days 00:01:15
IDFM:TN:SNCF:5b4f25d9-2fdd-44ad-8138-5e2c05ae49a6;IDFM:C01743;Fontenay-aux-Roses;IDFM:70133;0 days 23:40:06;Robinson;IDFM:427230;0 days 23:42:02;0 days 00:01:56;0 days 00:01:56
IDFM:TN:SNCF:e9aa8ce4-49c2-4a49-a0e6-aff5ace7e0f0;IDFM:C01743;Aéroport Charles de Gaulle 2 (Terminal 2);IDFM:73699;0 days 23:29:50;Aéroport CDG 1 (Terminal 3) - RER;IDFM:73596;0 days 23:31:40;0 days 00:01:50;0 days 00:01:50
IDFM:TN:SNCF:e9aa8ce4-49c2-4a49-a0e6-aff5ace7e0f0;IDFM:C01743;Aéroport CDG 1 (Terminal 3) - RER;IDFM:73596;0 days 23:32:40;Parc des Expositions;IDFM:73568;0 days 23:37:20;0 days 00:04:40;0 days 00:04:40
IDFM:TN:SNCF:e9aa8ce4-49c2-4a49-a0e6-aff5ace7e0f0;IDFM:C01743;Parc des Expositions;IDFM:73568;0 days 23:37:50;Villepinte;IDFM:73547;0 days 23:39:20;0 days 00:01:30;0 days 00:01:30
IDFM:TN:SNCF:e9aa8ce4-49c2-4a49-a0e6-aff5ace7e0f0;IDFM:C01743;Villepinte;IDFM:73547;0 days 23:39:50;Sevran Beaudottes;IDFM:73491;0 days 23:41:50;0 days 00:02:00;0 days 00:02:00
IDFM:TN:SNCF:e9aa8ce4-49c2-4a49-a0e6-aff5ace7e0f0;IDFM:C01743;Sevran Beaudottes;IDFM:73491;0 days 23:42:40;Aulnay-sous-Bois;IDFM:72646;0 days 23:45:20;0 days 00:02:40;0 days 00:02:40
IDFM:TN:SNCF:e9aa8ce4-49c2-4a49-a0e6-aff5ace7e0f0;IDFM:C01743;Aulnay-sous-Bois;IDFM:72646;0 days 23:46:10;Le Blanc-Mesnil;IDFM:72648;0 days 23:47:50;0 days 00:01:40;0 days 00:01:40
IDFM:TN:SNCF:e9aa8ce4-49c2-4a49-a0e6-aff5ace7e0f0;IDFM:C01743;Le Blanc-Mesnil;IDFM:72648;0 days 23:48:20;Drancy;IDFM:72652;0 days 23:50:00;0 days 00:01:40;0 days 00:01:40
IDFM:TN:SNCF:e9aa8ce4-49c2-4a49-a0e6-aff5ace7e0f0;IDFM:C01743;Drancy;IDFM:72652;0 days 23:50:30;Le Bourget;IDFM:72641;0 days 23:52:40;0 days 00:02:10;0 days 00:02:10
IDFM:TN:SNCF:e9aa8ce4-49c2-4a49-a0e6-aff5ace7e0f0;IDFM:C01743;Le Bourget;IDFM:72641;0 days 23:53:10;La Courneuve - Aubervilliers;IDFM:72598;0 days 23:56:10;0 days 00:03:00;0 days 00:03:00
IDFM:TN:SNCF:e9aa8ce4-49c2-4a49-a0e6-aff5ace7e0f0;IDFM:C01743;La Courneuve - Aubervilliers;IDFM:72598;0 days 23:56:40;La Plaine Stade de France;IDFM:72211;0 days 23:58:40;0 days 00:02:00;0 days 00:02:00
IDFM:TN:SNCF:e9aa8ce4-49c2-4a49-a0e6-aff5ace7e0f0;IDFM:C01743;La Plaine Stade de France;IDFM:72211;0 days 23:59:30;Gare du Nord;IDFM:71410;1 days 00:04:00;0 days 00:04:30;0 days 00:04:30
IDFM:TN:SNCF:e9aa8ce4-49c2-4a49-a0e6-aff5ace7e0f0;IDFM:C01743;Gare du Nord;IDFM:71410;1 days 00:05:00;Châtelet les Halles;IDFM:474151;1 days 00:08:00;0 days 00:03:00;0 days 00:03:00
IDFM:TN:SNCF:e9aa8ce4-49c2-4a49-a0e6-aff5ace7e0f0;IDFM:C01743;Châtelet les Halles;IDFM:474151;1 days 00:08:47;Saint-Michel Notre-Dame;IDFM:73620;1 days 00:10:09;0 days 00:01:22;0 days 00:01:22
IDFM:TN:SNCF:e9aa8ce4-49c2-4a49-a0e6-aff5ace7e0f0;IDFM:C01743;Saint-Michel Notre-Dame;IDFM:73620;1 days 00:10:59;Luxembourg;IDFM:71161;1 days 00:12:21;0 days 00:01:22;0 days 00:01:22
IDFM:TN:SNCF:e9aa8ce4-49c2-4a49-a0e6-aff5ace7e0f0;IDFM:C01743;Luxembourg;IDFM:71161;1 days 00:12:51;Denfert-Rochereau;IDFM:71056;1 days 00:14:49;0 days 00:01:58;0 days 00:01:58
IDFM:TN:SNCF:e9aa8ce4-49c2-4a49-a0e6-aff5ace7e0f0;IDFM:C01743;Denfert-Rochereau;IDFM:71056;1 days 00:15:39;Cité Universitaire;IDFM:70623;1 days 00:17:27;0 days 00:01:48;0 days 00:01:48
IDFM:TN:SNCF:e9aa8ce4-49c2-4a49-a0e6-aff5ace7e0f0;IDFM:C01743;Cité Universitaire;IDFM:70623;1 days 00:18:07;Bourg-la-Reine;IDFM:70033;1 days 00:22:47;0 days 00:04:40;0 days 00:04:40
IDFM:TN:SNCF:e9aa8ce4-49c2-4a49-a0e6-aff5ace7e0f0;IDFM:C01743;Bourg-la-Reine;IDFM:70033;1 days 00:23:27;Parc de Sceaux;IDFM:69906;1 days 00:24:54;0 days 00:01:27;0 days 00:01:27
IDFM:TN:SNCF:e9aa8ce4-49c2-4a49-a0e6-aff5ace7e0f0;IDFM:C01743;Parc de Sceaux;IDFM:69906;1 days 00:25:14;La Croix de Berny;IDFM:69813;1 days 00:26:33;0 days 00:01:19;0 days 00:01:19
IDFM:TN:SNCF:e9aa8ce4-49c2-4a49-a0e6-aff5ace7e0f0;IDFM:C01743;La Croix de Berny;IDFM:69813;1 days 00:27:03;Antony;IDFM:69759;1 days 00:28:13;0 days 00:01:10;0 days 00:01:10
IDFM:TN:SNCF:e9aa8ce4-49c2-4a49-a0e6-aff5ace7e0f0;IDFM:C01743;Antony;IDFM:69759;1 days 00:28:43;Fontaine Michalon;IDFM:69647;1 days 00:30:18;0 days 00:01:35;0 days 00:01:35
IDFM:TN:SNCF:e9aa8ce4-49c2-4a49-a0e6-aff5ace7e0f0;IDFM:C01743;Fontaine Michalon;IDFM:69647;1 days 00:30:38;Les Baconnets;IDFM:69622;1 days 00:31:42;0 days 00:01:04;0 days 00:01:04
IDFM:TN:SNCF:e9aa8ce4-49c2-4a49-a0e6-aff5ace7e0f0;IDFM:C01743;Les Baconnets;IDFM:69622;1 days 00:32:02;Massy - Verrières;IDFM:63320;1 days 00:33:26;0 days 00:01:24;0 days 00:01:24
IDFM:TN:SNCF:e9aa8ce4-49c2-4a49-a0e6-aff5ace7e0f0;IDFM:C01743;Massy - Verrières;IDFM:63320;1 days 00:33:46;Massy - Palaiseau;IDFM:63244;1 days 00:36:02;0 days 00:02:16;0 days 00:02:16
IDFM:TN:SNCF:1e4fe150-7e8f-4283-be1a-dea003d9a297;IDFM:C01743;Robinson;IDFM:427230;0 days 22:51:57;Fontenay-aux-Roses;IDFM:70133;0 days 22:53:58;0 days 00:02:01;0 days 00:02:01
IDFM:TN:SNCF:1e4fe150-7e8f-4283-be1a-dea003d9a297;IDFM:C01743;Fontenay-aux-Roses;IDFM:70133;0 days 22:54:28;Sceaux;IDFM:74265;0 days 22:55:42;0 days 00:01:14;0 days 00:01:14
IDFM:TN:SNCF:1e4fe150-7e8f-4283-be1a-dea003d9a297;IDFM:C01743;Sceaux;IDFM:74265;0 days 22:56:12;Bourg-la-Reine;IDFM:70033;0 days 22:57:40;0 days 00:01:28;0 days 00:01:28
IDFM:TN:SNCF:1e4fe150-7e8f-4283-be1a-dea003d9a297;IDFM:C01743;Bourg-la-Reine;IDFM:70033;0 days 22:58:20;Bagneux;IDFM:70210;0 days 23:00:25;0 days 00:02:05;0 days 00:02:05
IDFM:TN:SNCF:1e4fe150-7e8f-4283-be1a-dea003d9a297;IDFM:C01743;Bagneux;IDFM:70210;0 days 23:00:55;Arcueil - Cachan;IDFM:70263;0 days 23:02:05;0 days 00:01:10;0 days 00:01:10
IDFM:TN:SNCF:1e4fe150-7e8f-4283-be1a-dea003d9a297;IDFM:C01743;Arcueil - Cachan;IDFM:70263;0 days 23:02:35;Laplace;IDFM:70427;0 days 23:04:08;0 days 00:01:33;0 days 00:01:33
IDFM:TN:SNCF:1e4fe150-7e8f-4283-be1a-dea003d9a297;IDFM:C01743;Laplace;IDFM:70427;0 days 23:04:38;Gentilly;IDFM:70543;0 days 23:05:55;0 days 00:01:17;0 days 00:01:17
IDFM:TN:SNCF:1e4fe150-7e8f-4283-be1a-dea003d9a297;IDFM:C01743;Gentilly;IDFM:70543;0 days 23:06:20;Cité Universitaire;IDFM:70623;0 days 23:07:26;0 days 00:01:06;0 days 00:01:06
IDFM:TN:SNCF:1e4fe150-7e8f-4283-be1a-dea003d9a297;IDFM:C01743;Cité Universitaire;IDFM:70623;0 days 23:07:56;Denfert-Rochereau;IDFM:71056;0 days 23:09:46;0 days 00:01:50;0 days 00:01:50
IDFM:TN:SNCF:1e4fe150-7e8f-4283-be1a-dea003d9a297;IDFM:C01743;Denfert-Rochereau;IDFM:71056;0 days 23:10:26;Luxembourg;IDFM:71161;0 days 23:12:23;0 days 00:01:57;0 days 00:01:57
IDFM:TN:SNCF:1e4fe150-7e8f-4283-be1a-dea003d9a297;IDFM:C01743;Luxembourg;IDFM:71161;0 days 23:12:53;Saint-Michel Notre-Dame;IDFM:73620;0 days 23:14:29;0 days 00:01:36;0 days 00:01:36
IDFM:TN:SNCF:1e4fe150-7e8f-4283-be1a-dea003d9a297;IDFM:C01743;Saint-Michel Notre-Dame;IDFM:73620;0 days 23:15:09;Châtelet les Halles;IDFM:474151;0 days 23:16:29;0 days 00:01:20;0 days 00:01:20
IDFM:TN:SNCF:1e4fe150-7e8f-4283-be1a-dea003d9a297;IDFM:C01743;Châtelet les Halles;IDFM:474151;0 days 23:17:00;Gare du Nord;IDFM:71410;0 days 23:20:00;0 days 00:03:00;0 days 00:03:00
IDFM:TN:SNCF:1e4fe150-7e8f-4283-be1a-dea003d9a297;IDFM:C01743;Gare du Nord;IDFM:71410;0 days 23:21:00;La Plaine Stade de France;IDFM:72211;0 days 23:25:20;0 days 00:04:20;0 days 00:04:20
IDFM:TN:SNCF:1e4fe150-7e8f-4283-be1a-dea003d9a297;IDFM:C01743;La Plaine Stade de France;IDFM:72211;0 days 23:26:10;La Courneuve - Aubervilliers;IDFM:72598;0 days 23:28:00;0 days 00:01:50;0 days 00:01:50
IDFM:TN:SNCF:1e4fe150-7e8f-4283-be1a-dea003d9a297;IDFM:C01743;La Courneuve - Aubervilliers;IDFM:72598;0 days 23:28:30;Le Bourget;IDFM:72641;0 days 23:31:20;0 days 00:02:50;0 days 00:02:50
IDFM:TN:SNCF:1e4fe150-7e8f-4283-be1a-dea003d9a297;IDFM:C01743;Le Bourget;IDFM:72641;0 days 23:31:50;Drancy;IDFM:72652;0 days 23:34:00;0 days 00:02:10;0 days 00:02:10
IDFM:TN:SNCF:1e4fe150-7e8f-4283-be1a-dea003d9a297;IDFM:C01743;Drancy;IDFM:72652;0 days 23:34:30;Le Blanc-Mesnil;IDFM:72648;0 days 23:36:10;0 days 00:01:40;0 days 00:01:40
IDFM:TN:SNCF:1e4fe150-7e8f-4283-be1a-dea003d9a297;IDFM:C01743;Le Blanc-Mesnil;IDFM:72648;0 days 23:36:40;Aulnay-sous-Bois;IDFM:72646;0 days 23:38:30;0 days 00:01:50;0 days 00:01:50
IDFM:TN:SNCF:1e4fe150-7e8f-4283-be1a-dea003d9a297;IDFM:C01743;Aulnay-sous-Bois;IDFM:72646;0 days 23:39:20;Sevran - Livry;IDFM:73439;0 days 23:42:10;0 days 00:02:50;0 days 00:02:50
IDFM:TN:SNCF:1e4fe150-7e8f-4283-be1a-dea003d9a297;IDFM:C01743;Sevran - Livry;IDFM:73439;0 days 23:42:40;Vert Galant;IDFM:73482;0 days 23:45:10;0 days 00:02:30;0 days 00:02:30
IDFM:TN:SNCF:1e4fe150-7e8f-4283-be1a-dea003d9a297;IDFM:C01743;Vert Galant;IDFM:73482;0 days 23:45:40;Villeparisis - Mitry-le-Neuf;IDFM:68916;0 days 23:48:20;0 days 00:02:40;0 days 00:02:40
IDFM:TN:SNCF:1e4fe150-7e8f-4283-be1a-dea003d9a297;IDFM:C01743;Villeparisis - Mitry-le-Neuf;IDFM:68916;0 days 23:48:50;Mitry - Claye;IDFM:69065;0 days 23:53:30;0 days 00:04:40;0 days 00:04:40
IDFM:TN:SNCF:dce0a7f8-68e6-462c-80f4-088a89dcb261;IDFM:C01743;Mitry - Claye;IDFM:69065;0 days 22:56:00;Villeparisis - Mitry-le-Neuf;IDFM:68916;0 days 22:59:30;0 days 00:03:30;0 days 00:03:30
IDFM:TN:SNCF:dce0a7f8-68e6-462c-80f4-088a89dcb261;IDFM:C01743;Villeparisis - Mitry-le-Neuf;IDFM:68916;0 days 23:00:00;Vert Galant;IDFM:73482;0 days 23:02:30;0 days 00:02:30;0 days 00:02:30
IDFM:TN:SNCF:dce0a7f8-68e6-462c-80f4-088a89dcb261;IDFM:C01743;Vert Galant;IDFM:73482;0 days 23:03:00;Sevran - Livry;IDFM:73439;0 days 23:05:30;0 days 00:02:30;0 days 00:02:30
IDFM:TN:SNCF:dce0a7f8-68e6-462c-80f4-088a89dcb261;IDFM:C01743;Sevran - Livry;IDFM:73439;0 days 23:06:20;Aulnay-sous-Bois;IDFM:72646;0 days 23:10:00;0 days 00:03:40;0 days 00:03:40
IDFM:TN:SNCF:dce0a7f8-68e6-462c-80f4-088a89dcb261;IDFM:C01743;Aulnay-sous-Bois;IDFM:72646;0 days 23:10:50;Le Blanc-Mesnil;IDFM:72648;0 days 23:12:30;0 days 00:01:40;0 days 00:01:40
IDFM:TN:SNCF:dce0a7f8-68e6-462c-80f4-088a89dcb261;IDFM:C01743;Le Blanc-Mesnil;IDFM:72648;0 days 23:13:00;Drancy;IDFM:72652;0 days 23:14:40;0 days 00:01:40;0 days 00:01:40
IDFM:TN:SNCF:dce0a7f8-68e6-462c-80f4-088a89dcb261;IDFM:C01743;Drancy;IDFM:72652;0 days 23:15:10;Le Bourget;IDFM:72641;0 days 23:17:20;0 days 00:02:10;0 days 00:02:10
